player_total,dealer_upcard,is_soft,num_decks,dealer_hits_soft_17,can_split,pair_rank,best_action
4,2,0,1,0,0,0,Hit
4,2,0,1,1,0,0,Hit
4,2,0,2,0,0,0,Hit
4,2,0,2,1,0,0,Hit
4,2,0,3,0,0,0,Hit
4,2,0,3,1,0,0,Hit
4,2,0,4,0,0,0,Hit
4,2,0,4,1,0,0,Hit
4,2,0,5,0,0,0,Hit
4,2,0,5,1,0,0,Hit
4,2,0,6,0,0,0,Hit
4,2,0,6,1,0,0,Hit
4,2,1,1,0,0,0,Hit
4,2,1,1,1,0,0,Hit
4,2,1,2,0,0,0,Hit
4,2,1,2,1,0,0,Hit
4,2,1,3,0,0,0,Hit
4,2,1,3,1,0,0,Hit
4,2,1,4,0,0,0,Hit
4,2,1,4,1,0,0,Hit
4,2,1,5,0,0,0,Hit
4,2,1,5,1,0,0,Hit
4,2,1,6,0,0,0,Hit
4,2,1,6,1,0,0,Hit
4,3,0,1,0,0,0,Hit
4,3,0,1,1,0,0,Hit
4,3,0,2,0,0,0,Hit
4,3,0,2,1,0,0,Hit
4,3,0,3,0,0,0,Hit
4,3,0,3,1,0,0,Hit
4,3,0,4,0,0,0,Hit
4,3,0,4,1,0,0,Hit
4,3,0,5,0,0,0,Hit
4,3,0,5,1,0,0,Hit
4,3,0,6,0,0,0,Hit
4,3,0,6,1,0,0,Hit
4,3,1,1,0,0,0,Hit
4,3,1,1,1,0,0,Hit
4,3,1,2,0,0,0,Hit
4,3,1,2,1,0,0,Hit
4,3,1,3,0,0,0,Hit
4,3,1,3,1,0,0,Hit
4,3,1,4,0,0,0,Hit
4,3,1,4,1,0,0,Hit
4,3,1,5,0,0,0,Hit
4,3,1,5,1,0,0,Hit
4,3,1,6,0,0,0,Hit
4,3,1,6,1,0,0,Hit
4,4,0,1,0,0,0,Hit
4,4,0,1,1,0,0,Hit
4,4,0,2,0,0,0,Hit
4,4,0,2,1,0,0,Hit
4,4,0,3,0,0,0,Hit
4,4,0,3,1,0,0,Hit
4,4,0,4,0,0,0,Hit
4,4,0,4,1,0,0,Hit
4,4,0,5,0,0,0,Hit
4,4,0,5,1,0,0,Hit
4,4,0,6,0,0,0,Hit
4,4,0,6,1,0,0,Hit
4,4,1,1,0,0,0,Hit
4,4,1,1,1,0,0,Hit
4,4,1,2,0,0,0,Hit
4,4,1,2,1,0,0,Hit
4,4,1,3,0,0,0,Hit
4,4,1,3,1,0,0,Hit
4,4,1,4,0,0,0,Hit
4,4,1,4,1,0,0,Hit
4,4,1,5,0,0,0,Hit
4,4,1,5,1,0,0,Hit
4,4,1,6,0,0,0,Hit
4,4,1,6,1,0,0,Hit
4,5,0,1,0,0,0,Hit
4,5,0,1,1,0,0,Hit
4,5,0,2,0,0,0,Hit
4,5,0,2,1,0,0,Hit
4,5,0,3,0,0,0,Hit
4,5,0,3,1,0,0,Hit
4,5,0,4,0,0,0,Hit
4,5,0,4,1,0,0,Hit
4,5,0,5,0,0,0,Hit
4,5,0,5,1,0,0,Hit
4,5,0,6,0,0,0,Hit
4,5,0,6,1,0,0,Hit
4,5,1,1,0,0,0,Hit
4,5,1,1,1,0,0,Hit
4,5,1,2,0,0,0,Hit
4,5,1,2,1,0,0,Hit
4,5,1,3,0,0,0,Hit
4,5,1,3,1,0,0,Hit
4,5,1,4,0,0,0,Hit
4,5,1,4,1,0,0,Hit
4,5,1,5,0,0,0,Hit
4,5,1,5,1,0,0,Hit
4,5,1,6,0,0,0,Hit
4,5,1,6,1,0,0,Hit
4,6,0,1,0,0,0,Hit
4,6,0,1,1,0,0,Hit
4,6,0,2,0,0,0,Hit
4,6,0,2,1,0,0,Hit
4,6,0,3,0,0,0,Hit
4,6,0,3,1,0,0,Hit
4,6,0,4,0,0,0,Hit
4,6,0,4,1,0,0,Hit
4,6,0,5,0,0,0,Hit
4,6,0,5,1,0,0,Hit
4,6,0,6,0,0,0,Hit
4,6,0,6,1,0,0,Hit
4,6,1,1,0,0,0,Hit
4,6,1,1,1,0,0,Hit
4,6,1,2,0,0,0,Hit
4,6,1,2,1,0,0,Hit
4,6,1,3,0,0,0,Hit
4,6,1,3,1,0,0,Hit
4,6,1,4,0,0,0,Hit
4,6,1,4,1,0,0,Hit
4,6,1,5,0,0,0,Hit
4,6,1,5,1,0,0,Hit
4,6,1,6,0,0,0,Hit
4,6,1,6,1,0,0,Hit
4,7,0,1,0,0,0,Hit
4,7,0,1,1,0,0,Hit
4,7,0,2,0,0,0,Hit
4,7,0,2,1,0,0,Hit
4,7,0,3,0,0,0,Hit
4,7,0,3,1,0,0,Hit
4,7,0,4,0,0,0,Hit
4,7,0,4,1,0,0,Hit
4,7,0,5,0,0,0,Hit
4,7,0,5,1,0,0,Hit
4,7,0,6,0,0,0,Hit
4,7,0,6,1,0,0,Hit
4,7,1,1,0,0,0,Hit
4,7,1,1,1,0,0,Hit
4,7,1,2,0,0,0,Hit
4,7,1,2,1,0,0,Hit
4,7,1,3,0,0,0,Hit
4,7,1,3,1,0,0,Hit
4,7,1,4,0,0,0,Hit
4,7,1,4,1,0,0,Hit
4,7,1,5,0,0,0,Hit
4,7,1,5,1,0,0,Hit
4,7,1,6,0,0,0,Hit
4,7,1,6,1,0,0,Hit
4,8,0,1,0,0,0,Hit
4,8,0,1,1,0,0,Hit
4,8,0,2,0,0,0,Hit
4,8,0,2,1,0,0,Hit
4,8,0,3,0,0,0,Hit
4,8,0,3,1,0,0,Hit
4,8,0,4,0,0,0,Hit
4,8,0,4,1,0,0,Hit
4,8,0,5,0,0,0,Hit
4,8,0,5,1,0,0,Hit
4,8,0,6,0,0,0,Hit
4,8,0,6,1,0,0,Hit
4,8,1,1,0,0,0,Hit
4,8,1,1,1,0,0,Hit
4,8,1,2,0,0,0,Hit
4,8,1,2,1,0,0,Hit
4,8,1,3,0,0,0,Hit
4,8,1,3,1,0,0,Hit
4,8,1,4,0,0,0,Hit
4,8,1,4,1,0,0,Hit
4,8,1,5,0,0,0,Hit
4,8,1,5,1,0,0,Hit
4,8,1,6,0,0,0,Hit
4,8,1,6,1,0,0,Hit
4,9,0,1,0,0,0,Hit
4,9,0,1,1,0,0,Hit
4,9,0,2,0,0,0,Hit
4,9,0,2,1,0,0,Hit
4,9,0,3,0,0,0,Hit
4,9,0,3,1,0,0,Hit
4,9,0,4,0,0,0,Hit
4,9,0,4,1,0,0,Hit
4,9,0,5,0,0,0,Hit
4,9,0,5,1,0,0,Hit
4,9,0,6,0,0,0,Hit
4,9,0,6,1,0,0,Hit
4,9,1,1,0,0,0,Hit
4,9,1,1,1,0,0,Hit
4,9,1,2,0,0,0,Hit
4,9,1,2,1,0,0,Hit
4,9,1,3,0,0,0,Hit
4,9,1,3,1,0,0,Hit
4,9,1,4,0,0,0,Hit
4,9,1,4,1,0,0,Hit
4,9,1,5,0,0,0,Hit
4,9,1,5,1,0,0,Hit
4,9,1,6,0,0,0,Hit
4,9,1,6,1,0,0,Hit
4,10,0,1,0,0,0,Hit
4,10,0,1,1,0,0,Hit
4,10,0,2,0,0,0,Hit
4,10,0,2,1,0,0,Hit
4,10,0,3,0,0,0,Hit
4,10,0,3,1,0,0,Hit
4,10,0,4,0,0,0,Hit
4,10,0,4,1,0,0,Hit
4,10,0,5,0,0,0,Hit
4,10,0,5,1,0,0,Hit
4,10,0,6,0,0,0,Hit
4,10,0,6,1,0,0,Hit
4,10,1,1,0,0,0,Hit
4,10,1,1,1,0,0,Hit
4,10,1,2,0,0,0,Hit
4,10,1,2,1,0,0,Hit
4,10,1,3,0,0,0,Hit
4,10,1,3,1,0,0,Hit
4,10,1,4,0,0,0,Hit
4,10,1,4,1,0,0,Hit
4,10,1,5,0,0,0,Hit
4,10,1,5,1,0,0,Hit
4,10,1,6,0,0,0,Hit
4,10,1,6,1,0,0,Hit
4,11,0,1,0,0,0,Hit
4,11,0,1,1,0,0,Hit
4,11,0,2,0,0,0,Hit
4,11,0,2,1,0,0,Hit
4,11,0,3,0,0,0,Hit
4,11,0,3,1,0,0,Hit
4,11,0,4,0,0,0,Hit
4,11,0,4,1,0,0,Hit
4,11,0,5,0,0,0,Hit
4,11,0,5,1,0,0,Hit
4,11,0,6,0,0,0,Hit
4,11,0,6,1,0,0,Hit
4,11,1,1,0,0,0,Hit
4,11,1,1,1,0,0,Hit
4,11,1,2,0,0,0,Hit
4,11,1,2,1,0,0,Hit
4,11,1,3,0,0,0,Hit
4,11,1,3,1,0,0,Hit
4,11,1,4,0,0,0,Hit
4,11,1,4,1,0,0,Hit
4,11,1,5,0,0,0,Hit
4,11,1,5,1,0,0,Hit
4,11,1,6,0,0,0,Hit
4,11,1,6,1,0,0,Hit
5,2,0,1,0,0,0,Hit
5,2,0,1,1,0,0,Hit
5,2,0,2,0,0,0,Hit
5,2,0,2,1,0,0,Hit
5,2,0,3,0,0,0,Hit
5,2,0,3,1,0,0,Hit
5,2,0,4,0,0,0,Hit
5,2,0,4,1,0,0,Hit
5,2,0,5,0,0,0,Hit
5,2,0,5,1,0,0,Hit
5,2,0,6,0,0,0,Hit
5,2,0,6,1,0,0,Hit
5,2,1,1,0,0,0,Hit
5,2,1,1,1,0,0,Hit
5,2,1,2,0,0,0,Hit
5,2,1,2,1,0,0,Hit
5,2,1,3,0,0,0,Hit
5,2,1,3,1,0,0,Hit
5,2,1,4,0,0,0,Hit
5,2,1,4,1,0,0,Hit
5,2,1,5,0,0,0,Hit
5,2,1,5,1,0,0,Hit
5,2,1,6,0,0,0,Hit
5,2,1,6,1,0,0,Hit
5,3,0,1,0,0,0,Hit
5,3,0,1,1,0,0,Hit
5,3,0,2,0,0,0,Hit
5,3,0,2,1,0,0,Hit
5,3,0,3,0,0,0,Hit
5,3,0,3,1,0,0,Hit
5,3,0,4,0,0,0,Hit
5,3,0,4,1,0,0,Hit
5,3,0,5,0,0,0,Hit
5,3,0,5,1,0,0,Hit
5,3,0,6,0,0,0,Hit
5,3,0,6,1,0,0,Hit
5,3,1,1,0,0,0,Hit
5,3,1,1,1,0,0,Hit
5,3,1,2,0,0,0,Hit
5,3,1,2,1,0,0,Hit
5,3,1,3,0,0,0,Hit
5,3,1,3,1,0,0,Hit
5,3,1,4,0,0,0,Hit
5,3,1,4,1,0,0,Hit
5,3,1,5,0,0,0,Hit
5,3,1,5,1,0,0,Hit
5,3,1,6,0,0,0,Hit
5,3,1,6,1,0,0,Hit
5,4,0,1,0,0,0,Hit
5,4,0,1,1,0,0,Hit
5,4,0,2,0,0,0,Hit
5,4,0,2,1,0,0,Hit
5,4,0,3,0,0,0,Hit
5,4,0,3,1,0,0,Hit
5,4,0,4,0,0,0,Hit
5,4,0,4,1,0,0,Hit
5,4,0,5,0,0,0,Hit
5,4,0,5,1,0,0,Hit
5,4,0,6,0,0,0,Hit
5,4,0,6,1,0,0,Hit
5,4,1,1,0,0,0,Hit
5,4,1,1,1,0,0,Hit
5,4,1,2,0,0,0,Hit
5,4,1,2,1,0,0,Hit
5,4,1,3,0,0,0,Hit
5,4,1,3,1,0,0,Hit
5,4,1,4,0,0,0,Hit
5,4,1,4,1,0,0,Hit
5,4,1,5,0,0,0,Hit
5,4,1,5,1,0,0,Hit
5,4,1,6,0,0,0,Hit
5,4,1,6,1,0,0,Hit
5,5,0,1,0,0,0,Hit
5,5,0,1,1,0,0,Hit
5,5,0,2,0,0,0,Hit
5,5,0,2,1,0,0,Hit
5,5,0,3,0,0,0,Hit
5,5,0,3,1,0,0,Hit
5,5,0,4,0,0,0,Hit
5,5,0,4,1,0,0,Hit
5,5,0,5,0,0,0,Hit
5,5,0,5,1,0,0,Hit
5,5,0,6,0,0,0,Hit
5,5,0,6,1,0,0,Hit
5,5,1,1,0,0,0,Hit
5,5,1,1,1,0,0,Hit
5,5,1,2,0,0,0,Hit
5,5,1,2,1,0,0,Hit
5,5,1,3,0,0,0,Hit
5,5,1,3,1,0,0,Hit
5,5,1,4,0,0,0,Hit
5,5,1,4,1,0,0,Hit
5,5,1,5,0,0,0,Hit
5,5,1,5,1,0,0,Hit
5,5,1,6,0,0,0,Hit
5,5,1,6,1,0,0,Hit
5,6,0,1,0,0,0,Hit
5,6,0,1,1,0,0,Hit
5,6,0,2,0,0,0,Hit
5,6,0,2,1,0,0,Hit
5,6,0,3,0,0,0,Hit
5,6,0,3,1,0,0,Hit
5,6,0,4,0,0,0,Hit
5,6,0,4,1,0,0,Hit
5,6,0,5,0,0,0,Hit
5,6,0,5,1,0,0,Hit
5,6,0,6,0,0,0,Hit
5,6,0,6,1,0,0,Hit
5,6,1,1,0,0,0,Hit
5,6,1,1,1,0,0,Hit
5,6,1,2,0,0,0,Hit
5,6,1,2,1,0,0,Hit
5,6,1,3,0,0,0,Hit
5,6,1,3,1,0,0,Hit
5,6,1,4,0,0,0,Hit
5,6,1,4,1,0,0,Hit
5,6,1,5,0,0,0,Hit
5,6,1,5,1,0,0,Hit
5,6,1,6,0,0,0,Hit
5,6,1,6,1,0,0,Hit
5,7,0,1,0,0,0,Hit
5,7,0,1,1,0,0,Hit
5,7,0,2,0,0,0,Hit
5,7,0,2,1,0,0,Hit
5,7,0,3,0,0,0,Hit
5,7,0,3,1,0,0,Hit
5,7,0,4,0,0,0,Hit
5,7,0,4,1,0,0,Hit
5,7,0,5,0,0,0,Hit
5,7,0,5,1,0,0,Hit
5,7,0,6,0,0,0,Hit
5,7,0,6,1,0,0,Hit
5,7,1,1,0,0,0,Hit
5,7,1,1,1,0,0,Hit
5,7,1,2,0,0,0,Hit
5,7,1,2,1,0,0,Hit
5,7,1,3,0,0,0,Hit
5,7,1,3,1,0,0,Hit
5,7,1,4,0,0,0,Hit
5,7,1,4,1,0,0,Hit
5,7,1,5,0,0,0,Hit
5,7,1,5,1,0,0,Hit
5,7,1,6,0,0,0,Hit
5,7,1,6,1,0,0,Hit
5,8,0,1,0,0,0,Hit
5,8,0,1,1,0,0,Hit
5,8,0,2,0,0,0,Hit
5,8,0,2,1,0,0,Hit
5,8,0,3,0,0,0,Hit
5,8,0,3,1,0,0,Hit
5,8,0,4,0,0,0,Hit
5,8,0,4,1,0,0,Hit
5,8,0,5,0,0,0,Hit
5,8,0,5,1,0,0,Hit
5,8,0,6,0,0,0,Hit
5,8,0,6,1,0,0,Hit
5,8,1,1,0,0,0,Hit
5,8,1,1,1,0,0,Hit
5,8,1,2,0,0,0,Hit
5,8,1,2,1,0,0,Hit
5,8,1,3,0,0,0,Hit
5,8,1,3,1,0,0,Hit
5,8,1,4,0,0,0,Hit
5,8,1,4,1,0,0,Hit
5,8,1,5,0,0,0,Hit
5,8,1,5,1,0,0,Hit
5,8,1,6,0,0,0,Hit
5,8,1,6,1,0,0,Hit
5,9,0,1,0,0,0,Hit
5,9,0,1,1,0,0,Hit
5,9,0,2,0,0,0,Hit
5,9,0,2,1,0,0,Hit
5,9,0,3,0,0,0,Hit
5,9,0,3,1,0,0,Hit
5,9,0,4,0,0,0,Hit
5,9,0,4,1,0,0,Hit
5,9,0,5,0,0,0,Hit
5,9,0,5,1,0,0,Hit
5,9,0,6,0,0,0,Hit
5,9,0,6,1,0,0,Hit
5,9,1,1,0,0,0,Hit
5,9,1,1,1,0,0,Hit
5,9,1,2,0,0,0,Hit
5,9,1,2,1,0,0,Hit
5,9,1,3,0,0,0,Hit
5,9,1,3,1,0,0,Hit
5,9,1,4,0,0,0,Hit
5,9,1,4,1,0,0,Hit
5,9,1,5,0,0,0,Hit
5,9,1,5,1,0,0,Hit
5,9,1,6,0,0,0,Hit
5,9,1,6,1,0,0,Hit
5,10,0,1,0,0,0,Hit
5,10,0,1,1,0,0,Hit
5,10,0,2,0,0,0,Hit
5,10,0,2,1,0,0,Hit
5,10,0,3,0,0,0,Hit
5,10,0,3,1,0,0,Hit
5,10,0,4,0,0,0,Hit
5,10,0,4,1,0,0,Hit
5,10,0,5,0,0,0,Hit
5,10,0,5,1,0,0,Hit
5,10,0,6,0,0,0,Hit
5,10,0,6,1,0,0,Hit
5,10,1,1,0,0,0,Hit
5,10,1,1,1,0,0,Hit
5,10,1,2,0,0,0,Hit
5,10,1,2,1,0,0,Hit
5,10,1,3,0,0,0,Hit
5,10,1,3,1,0,0,Hit
5,10,1,4,0,0,0,Hit
5,10,1,4,1,0,0,Hit
5,10,1,5,0,0,0,Hit
5,10,1,5,1,0,0,Hit
5,10,1,6,0,0,0,Hit
5,10,1,6,1,0,0,Hit
5,11,0,1,0,0,0,Hit
5,11,0,1,1,0,0,Hit
5,11,0,2,0,0,0,Hit
5,11,0,2,1,0,0,Hit
5,11,0,3,0,0,0,Hit
5,11,0,3,1,0,0,Hit
5,11,0,4,0,0,0,Hit
5,11,0,4,1,0,0,Hit
5,11,0,5,0,0,0,Hit
5,11,0,5,1,0,0,Hit
5,11,0,6,0,0,0,Hit
5,11,0,6,1,0,0,Hit
5,11,1,1,0,0,0,Hit
5,11,1,1,1,0,0,Hit
5,11,1,2,0,0,0,Hit
5,11,1,2,1,0,0,Hit
5,11,1,3,0,0,0,Hit
5,11,1,3,1,0,0,Hit
5,11,1,4,0,0,0,Hit
5,11,1,4,1,0,0,Hit
5,11,1,5,0,0,0,Hit
5,11,1,5,1,0,0,Hit
5,11,1,6,0,0,0,Hit
5,11,1,6,1,0,0,Hit
6,2,0,1,0,0,0,Hit
6,2,0,1,1,0,0,Hit
6,2,0,2,0,0,0,Hit
6,2,0,2,1,0,0,Hit
6,2,0,3,0,0,0,Hit
6,2,0,3,1,0,0,Hit
6,2,0,4,0,0,0,Hit
6,2,0,4,1,0,0,Hit
6,2,0,5,0,0,0,Hit
6,2,0,5,1,0,0,Hit
6,2,0,6,0,0,0,Hit
6,2,0,6,1,0,0,Hit
6,2,1,1,0,0,0,Hit
6,2,1,1,1,0,0,Hit
6,2,1,2,0,0,0,Hit
6,2,1,2,1,0,0,Hit
6,2,1,3,0,0,0,Hit
6,2,1,3,1,0,0,Hit
6,2,1,4,0,0,0,Hit
6,2,1,4,1,0,0,Hit
6,2,1,5,0,0,0,Hit
6,2,1,5,1,0,0,Hit
6,2,1,6,0,0,0,Hit
6,2,1,6,1,0,0,Hit
6,3,0,1,0,0,0,Hit
6,3,0,1,1,0,0,Hit
6,3,0,2,0,0,0,Hit
6,3,0,2,1,0,0,Hit
6,3,0,3,0,0,0,Hit
6,3,0,3,1,0,0,Hit
6,3,0,4,0,0,0,Hit
6,3,0,4,1,0,0,Hit
6,3,0,5,0,0,0,Hit
6,3,0,5,1,0,0,Hit
6,3,0,6,0,0,0,Hit
6,3,0,6,1,0,0,Hit
6,3,1,1,0,0,0,Hit
6,3,1,1,1,0,0,Hit
6,3,1,2,0,0,0,Hit
6,3,1,2,1,0,0,Hit
6,3,1,3,0,0,0,Hit
6,3,1,3,1,0,0,Hit
6,3,1,4,0,0,0,Hit
6,3,1,4,1,0,0,Hit
6,3,1,5,0,0,0,Hit
6,3,1,5,1,0,0,Hit
6,3,1,6,0,0,0,Hit
6,3,1,6,1,0,0,Hit
6,4,0,1,0,0,0,Hit
6,4,0,1,1,0,0,Hit
6,4,0,2,0,0,0,Hit
6,4,0,2,1,0,0,Hit
6,4,0,3,0,0,0,Hit
6,4,0,3,1,0,0,Hit
6,4,0,4,0,0,0,Hit
6,4,0,4,1,0,0,Hit
6,4,0,5,0,0,0,Hit
6,4,0,5,1,0,0,Hit
6,4,0,6,0,0,0,Hit
6,4,0,6,1,0,0,Hit
6,4,1,1,0,0,0,Hit
6,4,1,1,1,0,0,Hit
6,4,1,2,0,0,0,Hit
6,4,1,2,1,0,0,Hit
6,4,1,3,0,0,0,Hit
6,4,1,3,1,0,0,Hit
6,4,1,4,0,0,0,Hit
6,4,1,4,1,0,0,Hit
6,4,1,5,0,0,0,Hit
6,4,1,5,1,0,0,Hit
6,4,1,6,0,0,0,Hit
6,4,1,6,1,0,0,Hit
6,5,0,1,0,0,0,Hit
6,5,0,1,1,0,0,Hit
6,5,0,2,0,0,0,Hit
6,5,0,2,1,0,0,Hit
6,5,0,3,0,0,0,Hit
6,5,0,3,1,0,0,Hit
6,5,0,4,0,0,0,Hit
6,5,0,4,1,0,0,Hit
6,5,0,5,0,0,0,Hit
6,5,0,5,1,0,0,Hit
6,5,0,6,0,0,0,Hit
6,5,0,6,1,0,0,Hit
6,5,1,1,0,0,0,Hit
6,5,1,1,1,0,0,Hit
6,5,1,2,0,0,0,Hit
6,5,1,2,1,0,0,Hit
6,5,1,3,0,0,0,Hit
6,5,1,3,1,0,0,Hit
6,5,1,4,0,0,0,Hit
6,5,1,4,1,0,0,Hit
6,5,1,5,0,0,0,Hit
6,5,1,5,1,0,0,Hit
6,5,1,6,0,0,0,Hit
6,5,1,6,1,0,0,Hit
6,6,0,1,0,0,0,Hit
6,6,0,1,1,0,0,Hit
6,6,0,2,0,0,0,Hit
6,6,0,2,1,0,0,Hit
6,6,0,3,0,0,0,Hit
6,6,0,3,1,0,0,Hit
6,6,0,4,0,0,0,Hit
6,6,0,4,1,0,0,Hit
6,6,0,5,0,0,0,Hit
6,6,0,5,1,0,0,Hit
6,6,0,6,0,0,0,Hit
6,6,0,6,1,0,0,Hit
6,6,1,1,0,0,0,Hit
6,6,1,1,1,0,0,Hit
6,6,1,2,0,0,0,Hit
6,6,1,2,1,0,0,Hit
6,6,1,3,0,0,0,Hit
6,6,1,3,1,0,0,Hit
6,6,1,4,0,0,0,Hit
6,6,1,4,1,0,0,Hit
6,6,1,5,0,0,0,Hit
6,6,1,5,1,0,0,Hit
6,6,1,6,0,0,0,Hit
6,6,1,6,1,0,0,Hit
6,7,0,1,0,0,0,Hit
6,7,0,1,1,0,0,Hit
6,7,0,2,0,0,0,Hit
6,7,0,2,1,0,0,Hit
6,7,0,3,0,0,0,Hit
6,7,0,3,1,0,0,Hit
6,7,0,4,0,0,0,Hit
6,7,0,4,1,0,0,Hit
6,7,0,5,0,0,0,Hit
6,7,0,5,1,0,0,Hit
6,7,0,6,0,0,0,Hit
6,7,0,6,1,0,0,Hit
6,7,1,1,0,0,0,Hit
6,7,1,1,1,0,0,Hit
6,7,1,2,0,0,0,Hit
6,7,1,2,1,0,0,Hit
6,7,1,3,0,0,0,Hit
6,7,1,3,1,0,0,Hit
6,7,1,4,0,0,0,Hit
6,7,1,4,1,0,0,Hit
6,7,1,5,0,0,0,Hit
6,7,1,5,1,0,0,Hit
6,7,1,6,0,0,0,Hit
6,7,1,6,1,0,0,Hit
6,8,0,1,0,0,0,Hit
6,8,0,1,1,0,0,Hit
6,8,0,2,0,0,0,Hit
6,8,0,2,1,0,0,Hit
6,8,0,3,0,0,0,Hit
6,8,0,3,1,0,0,Hit
6,8,0,4,0,0,0,Hit
6,8,0,4,1,0,0,Hit
6,8,0,5,0,0,0,Hit
6,8,0,5,1,0,0,Hit
6,8,0,6,0,0,0,Hit
6,8,0,6,1,0,0,Hit
6,8,1,1,0,0,0,Hit
6,8,1,1,1,0,0,Hit
6,8,1,2,0,0,0,Hit
6,8,1,2,1,0,0,Hit
6,8,1,3,0,0,0,Hit
6,8,1,3,1,0,0,Hit
6,8,1,4,0,0,0,Hit
6,8,1,4,1,0,0,Hit
6,8,1,5,0,0,0,Hit
6,8,1,5,1,0,0,Hit
6,8,1,6,0,0,0,Hit
6,8,1,6,1,0,0,Hit
6,9,0,1,0,0,0,Hit
6,9,0,1,1,0,0,Hit
6,9,0,2,0,0,0,Hit
6,9,0,2,1,0,0,Hit
6,9,0,3,0,0,0,Hit
6,9,0,3,1,0,0,Hit
6,9,0,4,0,0,0,Hit
6,9,0,4,1,0,0,Hit
6,9,0,5,0,0,0,Hit
6,9,0,5,1,0,0,Hit
6,9,0,6,0,0,0,Hit
6,9,0,6,1,0,0,Hit
6,9,1,1,0,0,0,Hit
6,9,1,1,1,0,0,Hit
6,9,1,2,0,0,0,Hit
6,9,1,2,1,0,0,Hit
6,9,1,3,0,0,0,Hit
6,9,1,3,1,0,0,Hit
6,9,1,4,0,0,0,Hit
6,9,1,4,1,0,0,Hit
6,9,1,5,0,0,0,Hit
6,9,1,5,1,0,0,Hit
6,9,1,6,0,0,0,Hit
6,9,1,6,1,0,0,Hit
6,10,0,1,0,0,0,Hit
6,10,0,1,1,0,0,Hit
6,10,0,2,0,0,0,Hit
6,10,0,2,1,0,0,Hit
6,10,0,3,0,0,0,Hit
6,10,0,3,1,0,0,Hit
6,10,0,4,0,0,0,Hit
6,10,0,4,1,0,0,Hit
6,10,0,5,0,0,0,Hit
6,10,0,5,1,0,0,Hit
6,10,0,6,0,0,0,Hit
6,10,0,6,1,0,0,Hit
6,10,1,1,0,0,0,Hit
6,10,1,1,1,0,0,Hit
6,10,1,2,0,0,0,Hit
6,10,1,2,1,0,0,Hit
6,10,1,3,0,0,0,Hit
6,10,1,3,1,0,0,Hit
6,10,1,4,0,0,0,Hit
6,10,1,4,1,0,0,Hit
6,10,1,5,0,0,0,Hit
6,10,1,5,1,0,0,Hit
6,10,1,6,0,0,0,Hit
6,10,1,6,1,0,0,Hit
6,11,0,1,0,0,0,Hit
6,11,0,1,1,0,0,Hit
6,11,0,2,0,0,0,Hit
6,11,0,2,1,0,0,Hit
6,11,0,3,0,0,0,Hit
6,11,0,3,1,0,0,Hit
6,11,0,4,0,0,0,Hit
6,11,0,4,1,0,0,Hit
6,11,0,5,0,0,0,Hit
6,11,0,5,1,0,0,Hit
6,11,0,6,0,0,0,Hit
6,11,0,6,1,0,0,Hit
6,11,1,1,0,0,0,Hit
6,11,1,1,1,0,0,Hit
6,11,1,2,0,0,0,Hit
6,11,1,2,1,0,0,Hit
6,11,1,3,0,0,0,Hit
6,11,1,3,1,0,0,Hit
6,11,1,4,0,0,0,Hit
6,11,1,4,1,0,0,Hit
6,11,1,5,0,0,0,Hit
6,11,1,5,1,0,0,Hit
6,11,1,6,0,0,0,Hit
6,11,1,6,1,0,0,Hit
7,2,0,1,0,0,0,Hit
7,2,0,1,1,0,0,Hit
7,2,0,2,0,0,0,Hit
7,2,0,2,1,0,0,Hit
7,2,0,3,0,0,0,Hit
7,2,0,3,1,0,0,Hit
7,2,0,4,0,0,0,Hit
7,2,0,4,1,0,0,Hit
7,2,0,5,0,0,0,Hit
7,2,0,5,1,0,0,Hit
7,2,0,6,0,0,0,Hit
7,2,0,6,1,0,0,Hit
7,2,1,1,0,0,0,Hit
7,2,1,1,1,0,0,Hit
7,2,1,2,0,0,0,Hit
7,2,1,2,1,0,0,Hit
7,2,1,3,0,0,0,Hit
7,2,1,3,1,0,0,Hit
7,2,1,4,0,0,0,Hit
7,2,1,4,1,0,0,Hit
7,2,1,5,0,0,0,Hit
7,2,1,5,1,0,0,Hit
7,2,1,6,0,0,0,Hit
7,2,1,6,1,0,0,Hit
7,3,0,1,0,0,0,Hit
7,3,0,1,1,0,0,Hit
7,3,0,2,0,0,0,Hit
7,3,0,2,1,0,0,Hit
7,3,0,3,0,0,0,Hit
7,3,0,3,1,0,0,Hit
7,3,0,4,0,0,0,Hit
7,3,0,4,1,0,0,Hit
7,3,0,5,0,0,0,Hit
7,3,0,5,1,0,0,Hit
7,3,0,6,0,0,0,Hit
7,3,0,6,1,0,0,Hit
7,3,1,1,0,0,0,Hit
7,3,1,1,1,0,0,Hit
7,3,1,2,0,0,0,Hit
7,3,1,2,1,0,0,Hit
7,3,1,3,0,0,0,Hit
7,3,1,3,1,0,0,Hit
7,3,1,4,0,0,0,Hit
7,3,1,4,1,0,0,Hit
7,3,1,5,0,0,0,Hit
7,3,1,5,1,0,0,Hit
7,3,1,6,0,0,0,Hit
7,3,1,6,1,0,0,Hit
7,4,0,1,0,0,0,Hit
7,4,0,1,1,0,0,Hit
7,4,0,2,0,0,0,Hit
7,4,0,2,1,0,0,Hit
7,4,0,3,0,0,0,Hit
7,4,0,3,1,0,0,Hit
7,4,0,4,0,0,0,Hit
